[2026-07-04T14:34:48.366+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-07-04T14:34:48.425+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake_ecommerce.load_snowflake scheduled__2026-07-04T14:28:00+00:00 [queued]>
[2026-07-04T14:34:48.438+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake_ecommerce.load_snowflake scheduled__2026-07-04T14:28:00+00:00 [queued]>
[2026-07-04T14:34:48.440+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-07-04T14:40:44.690+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190151259005.parquet -> @employee stage
[2026-07-04T14:40:45.300+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190151342384.parquet -> @employee stage
[2026-07-04T14:40:45.917+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190151412241.parquet -> @employee stage
[2026-07-04T14:40:46.531+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190151489212.parquet -> @employee stage
[2026-07-04T14:40:47.147+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190151577444.parquet -> @employee stage
[2026-07-04T14:40:47.860+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190151643685.parquet -> @employee stage
[2026-07-04T14:40:48.480+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190151704149.parquet -> @employee stage
[2026-07-04T14:40:49.195+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190151759396.parquet -> @employee stage
[2026-07-04T14:40:49.807+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190151827403.parquet -> @employee stage
[2026-07-04T14:40:50.379+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190151895188.parquet -> @employee stage
[2026-07-04T14:40:51.037+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190151975128.parquet -> @employee stage
[2026-07-04T14:40:51.603+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190152050455.parquet -> @employee stage
[2026-07-04T14:40:52.266+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190152131794.parquet -> @employee stage
[2026-07-04T14:40:53.490+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190152207623.parquet -> @employee stage
[2026-07-04T14:40:54.105+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190152340774.parquet -> @employee stage
[2026-07-04T14:40:54.724+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190152433687.parquet -> @employee stage
[2026-07-04T14:40:55.339+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190152521177.parquet -> @employee stage
[2026-07-04T14:40:55.954+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190152610125.parquet -> @employee stage
[2026-07-04T14:40:56.512+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190152676606.parquet -> @employee stage
[2026-07-04T14:40:57.182+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190152729579.parquet -> @employee stage
[2026-07-04T14:40:57.792+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190152784699.parquet -> @employee stage
[2026-07-04T14:40:58.304+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190152836212.parquet -> @employee stage
[2026-07-04T14:40:58.920+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190152888926.parquet -> @employee stage
[2026-07-04T14:40:59.537+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190152939048.parquet -> @employee stage
[2026-07-04T14:41:00.151+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190152994457.parquet -> @employee stage
[2026-07-04T14:41:00.767+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190153054467.parquet -> @employee stage
[2026-07-04T14:41:01.380+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190153117863.parquet -> @employee stage
[2026-07-04T14:41:01.990+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190153170361.parquet -> @employee stage
[2026-07-04T14:41:02.605+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190153223695.parquet -> @employee stage
[2026-07-04T14:41:03.223+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190153288399.parquet -> @employee stage
[2026-07-04T14:41:03.835+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190153364151.parquet -> @employee stage
[2026-07-04T14:41:04.406+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190153431670.parquet -> @employee stage
[2026-07-04T14:41:05.070+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190153505292.parquet -> @employee stage
[2026-07-04T14:41:05.677+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190153573741.parquet -> @employee stage
[2026-07-04T14:41:06.193+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190153653847.parquet -> @employee stage
[2026-07-04T14:41:06.808+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190153733896.parquet -> @employee stage
[2026-07-04T14:41:07.388+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190153800539.parquet -> @employee stage
[2026-07-04T14:41:08.035+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190153854710.parquet -> @employee stage
[2026-07-04T14:41:08.552+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190153907894.parquet -> @employee stage
[2026-07-04T14:41:09.163+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190153963385.parquet -> @employee stage
[2026-07-04T14:41:09.775+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190154023502.parquet -> @employee stage
[2026-07-04T14:41:10.389+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190154073173.parquet -> @employee stage
[2026-07-04T14:41:11.000+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190154133924.parquet -> @employee stage
[2026-07-04T14:41:11.619+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190154186609.parquet -> @employee stage
[2026-07-04T14:41:12.233+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190154239277.parquet -> @employee stage
[2026-07-04T14:41:12.849+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190154294238.parquet -> @employee stage
[2026-07-04T14:41:13.415+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190154428971.parquet -> @employee stage
[2026-07-04T14:41:13.975+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190154550888.parquet -> @employee stage
[2026-07-04T14:41:14.589+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190154636619.parquet -> @employee stage
[2026-07-04T14:41:15.203+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190154715504.parquet -> @employee stage
[2026-07-04T14:41:15.819+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190154782171.parquet -> @employee stage
[2026-07-04T14:41:16.432+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190154845824.parquet -> @employee stage
[2026-07-04T14:41:17.044+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190154911010.parquet -> @employee stage
[2026-07-04T14:41:17.661+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190154967119.parquet -> @employee stage
[2026-07-04T14:41:18.277+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190155021623.parquet -> @employee stage
[2026-07-04T14:41:18.889+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190155076089.parquet -> @employee stage
[2026-07-04T14:41:19.502+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190155132764.parquet -> @employee stage
[2026-07-04T14:41:20.066+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190155197937.parquet -> @employee stage
[2026-07-04T14:41:20.585+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190155259242.parquet -> @employee stage
[2026-07-04T14:41:21.248+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190155316695.parquet -> @employee stage
[2026-07-04T14:41:21.860+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190155379259.parquet -> @employee stage
[2026-07-04T14:41:22.475+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190155445525.parquet -> @employee stage
[2026-07-04T14:41:23.087+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190155514218.parquet -> @employee stage
[2026-07-04T14:41:23.699+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190155579951.parquet -> @employee stage
[2026-07-04T14:41:24.314+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190155703475.parquet -> @employee stage
[2026-07-04T14:41:24.932+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190155915956.parquet -> @employee stage
[2026-07-04T14:41:25.547+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190156042507.parquet -> @employee stage
[2026-07-04T14:41:26.134+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190156129115.parquet -> @employee stage
[2026-07-04T14:41:26.775+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190156648086.parquet -> @employee stage
[2026-07-04T14:41:27.390+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190156718011.parquet -> @employee stage
[2026-07-04T14:41:28.005+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190156773655.parquet -> @employee stage
[2026-07-04T14:41:28.616+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190156829763.parquet -> @employee stage
[2026-07-04T14:41:29.234+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190156907142.parquet -> @employee stage
[2026-07-04T14:41:29.826+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190156970853.parquet -> @employee stage
[2026-07-04T14:41:30.458+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190157053636.parquet -> @employee stage
[2026-07-04T14:41:31.078+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190157136056.parquet -> @employee stage
[2026-07-04T14:41:31.690+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190157219068.parquet -> @employee stage
[2026-07-04T14:41:32.302+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190157263796.parquet -> @employee stage
[2026-07-04T14:41:32.917+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190157332503.parquet -> @employee stage
[2026-07-04T14:41:33.531+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190157383194.parquet -> @employee stage
[2026-07-04T14:41:34.092+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190157430507.parquet -> @employee stage
[2026-07-04T14:41:34.764+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190157499330.parquet -> @employee stage
[2026-07-04T14:41:35.377+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190157552455.parquet -> @employee stage
[2026-07-04T14:41:35.992+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190157611392.parquet -> @employee stage
[2026-07-04T14:41:36.603+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190157659326.parquet -> @employee stage
[2026-07-04T14:41:37.222+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190157728444.parquet -> @employee stage
[2026-07-04T14:41:37.835+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190157819182.parquet -> @employee stage
[2026-07-04T14:41:38.447+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190157899249.parquet -> @employee stage
[2026-07-04T14:41:39.059+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190157972007.parquet -> @employee stage
[2026-07-04T14:41:39.673+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190158034529.parquet -> @employee stage
[2026-07-04T14:41:40.293+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190158132639.parquet -> @employee stage
[2026-07-04T14:41:40.858+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190158217409.parquet -> @employee stage
[2026-07-04T14:41:41.520+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190158280323.parquet -> @employee stage
[2026-07-04T14:41:42.130+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190158347963.parquet -> @employee stage
[2026-07-04T14:41:42.748+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190158400082.parquet -> @employee stage
[2026-07-04T14:41:43.362+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190158460061.parquet -> @employee stage
[2026-07-04T14:41:43.938+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190158513552.parquet -> @employee stage
[2026-07-04T14:41:44.490+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190158569088.parquet -> @employee stage
[2026-07-04T14:41:45.068+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190158630288.parquet -> @employee stage
[2026-07-04T14:41:45.713+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190158683455.parquet -> @employee stage
[2026-07-04T14:41:46.332+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190158751637.parquet -> @employee stage
[2026-07-04T14:41:46.950+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190158835269.parquet -> @employee stage
[2026-07-04T14:41:47.563+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190158911562.parquet -> @employee stage
[2026-07-04T14:41:48.177+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190158975075.parquet -> @employee stage
[2026-07-04T14:41:48.786+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190159036807.parquet -> @employee stage
[2026-07-04T14:41:49.401+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190159100635.parquet -> @employee stage
[2026-07-04T14:41:50.226+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190159163711.parquet -> @employee stage
[2026-07-04T14:41:50.838+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190159220486.parquet -> @employee stage
[2026-07-04T14:41:51.451+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190159272610.parquet -> @employee stage
[2026-07-04T14:41:52.022+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190159325801.parquet -> @employee stage
[2026-07-04T14:41:52.581+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190159378992.parquet -> @employee stage
[2026-07-04T14:41:53.194+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190159431121.parquet -> @employee stage
[2026-07-04T14:41:53.753+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190159493936.parquet -> @employee stage
[2026-07-04T14:41:54.315+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190159553877.parquet -> @employee stage
[2026-07-04T14:41:54.890+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190159621723.parquet -> @employee stage
[2026-07-04T14:41:55.538+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190159686217.parquet -> @employee stage
[2026-07-04T14:41:56.164+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190159749692.parquet -> @employee stage
[2026-07-04T14:41:56.770+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190159805756.parquet -> @employee stage
[2026-07-04T14:41:57.343+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190159880524.parquet -> @employee stage
[2026-07-04T14:41:57.950+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190159956293.parquet -> @employee stage
[2026-07-04T14:41:58.460+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190200029554.parquet -> @employee stage
[2026-07-04T14:41:59.024+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190200100098.parquet -> @employee stage
[2026-07-04T14:41:59.647+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190200163706.parquet -> @employee stage
[2026-07-04T14:42:00.261+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190200223334.parquet -> @employee stage
[2026-07-04T14:42:00.828+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190200286259.parquet -> @employee stage
[2026-07-04T14:42:01.691+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190200355795.parquet -> @employee stage
[2026-07-04T14:42:02.202+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190200446254.parquet -> @employee stage
[2026-07-04T14:42:02.820+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190200554902.parquet -> @employee stage
[2026-07-04T14:42:03.387+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/employee_190200642263.parquet -> @employee stage
